tʰ ə ʔ̚ ⁵⁵	tʰ u ʔ̚ ⁵¹
ˀb a ⁵⁵	ˀb a ŋ ⁵⁵
p ¹¹ ¹¹	p ɨ ¹¹
pʰ r o ⁵⁵	pʰ r u ɴ ⁵⁵
n w i ⁵⁵	ˀn w e t̚ ⁵¹
cʰ a ʔ̚ ⁵¹	cʰ a ʔ̚ ⁵¹
r ou ¹¹	r ou ¹¹
m ə ¹¹	m ə ¹¹
ɲ̊ a a	t ə ⁰
ʔ o ŋ ¹¹	ʔ ɔ ɴ ¹¹
ˀb ou ¹¹	ˀb ə ¹¹
kʰ ¹¹ ¹¹ ⁵⁵	kʰ l i ⁵⁵
w ɛ ⁵⁵	w ɛi ⁵⁵
tʰ o ¹¹	tʰ o ¹¹
p r ɔ ʔ̚ ⁵¹	p r ɔ ʔ̚ ⁵¹
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
n w ɨ m ⁵⁵	n ɨ m ⁵⁵
r ə ʔ̚ ⁵¹	r ə ʔ̚ ⁵¹
j a m ¹¹	j a m ¹¹
kʰ i ⁵⁵	kʰ ə ⁰
tʰ a m ⁵⁵	tʰ a m ⁵⁵
ˀb e ŋ ¹¹	ˀb e ŋ ¹¹
b i ¹¹	b i ¹¹
m ei ¹¹	m̥ ei ¹¹
cʰ j a ɴ ¹¹	cʰ j a ɴ ¹¹
n w ɛ ¹¹	n̥ w ɛ ¹¹
ɲ̊ a a	s u ⁵⁵
s ɔ ʔ̚ ⁵¹	s ɔ ʔ̚ ⁵¹
k a ŋ ⁵⁵	g a ŋ ⁵⁵
k w a m ¹¹	g l a m ¹¹
tʰ w a ⁵⁵	tʰ w ɨ ɴ ⁵⁵
ɲ̊ a ⁵⁵	ˀd ɛ ⁵⁵
tʰ r o ʔ̚ ⁵¹	tʰ r o ʔ̚ ⁵¹
tʰ a ŋ ⁵⁵	tʰ a ŋ ⁵⁵
a ou ¹¹	h ou ¹¹
b ə ¹¹	p ə ¹¹
kʰ l ɛ ɴ ⁵⁵	kʰ l ɛ ɴ ⁵⁵
kʰ a ʔ̚ ⁵¹	kʰ a ʔ̚ ⁵¹
j a ⁵⁵	r j a ⁵⁵
r o ŋ ¹¹	r o ŋ ¹¹
pʰ l o ŋ ¹¹	pʰ l o ŋ ¹¹
tʰ a ʔ̚ ⁵⁵	tʰ ɛ ʔ̚ ⁵¹
a ə r ⁵⁵	ˀd w ɨ ɴ ⁵⁵
ŋ j a ⁵⁵	ŋ j ai ⁵⁵
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
kʰ ə ʔ̚ ⁵¹	kʰ o ʔ̚ ⁵¹
ˀb j a ¹¹	p j a ¹¹
ɲ̊ ə ⁰	s ə ⁰
kʰ ɔ ʔ̚ ⁵¹	kʰ ɔ ʔ̚ ⁵¹
a ə ⁰	g ə ⁰
ˀb a ¹¹	ˀb a ¹¹
k o ¹¹	g o ¹¹
n ɔ ʔ̚ ⁵¹	n̥ ɔ ʔ̚ ⁵¹
d o ŋ ¹¹	d o ŋ ¹¹
p a ¹¹	m̥ a ¹¹
tʰ a ¹¹	tʰ a ¹¹
a ə ⁰	k ə ⁰
ɲ̊ ei ¹¹	ˀd ei ¹¹
kʰ a ŋ ⁵⁵	kʰ a ŋ ⁵⁵
ˀb ɔ ⁵⁵	ˀb ɔ ɴ ⁵⁵
r e ŋ ⁵⁵	r̥ e ŋ ⁵⁵
tʰ a ʔ̚ ⁵¹	tʰ a ʔ̚ ⁵¹
b l ei ⁵⁵	b l ei ⁵⁵
m a ¹¹	m̥ a ¹¹
k i ¹¹	k i ¹¹
s ɨ ɴ ¹¹	s w ɨ n ¹¹
l ə ¹¹	l u ɴ ¹¹
cʰ w ə m ⁵⁵	cʰ u ɴ ⁵⁵
tʰ ə ŋ ¹¹	tʰ ə ŋ ¹¹
c j u ⁵⁵	c u ⁵⁵
r ə ɴ ¹¹	r a ɴ ¹¹
w a ¹¹	h w a ¹¹
l i ⁵⁵	l ei ⁵⁵
m a ⁵⁵	m a ⁵⁵
k i ⁵⁵	j ai ⁵⁵
s w a ¹¹	s w w a ¹¹
n o ʔ̚ ⁵¹	n o k̚ ⁵¹
j o ʔ ⁵¹	j o ʔ̚ ⁵¹
s ə ¹¹	s w ɨ ɴ ¹¹
l i ʔ̚ ⁵¹	l e ʔ̚ ⁵¹
l ei ⁵⁵	l ei ⁵⁵
l a ⁵⁵	ˀl a ⁵⁵
tʰ ei ⁵⁵	tʰ ei ⁵⁵
s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
n o ŋ ⁵⁵	n o ŋ ⁵⁵
kʰ l ei ¹¹	kʰ l ei ¹¹
b e ŋ ⁵⁵	b e ŋ ⁵⁵
l i ʔ̚ ⁵¹	l e k̚ ⁵¹
l a ŋ ¹¹	l̥ a ŋ ¹¹
ˀb w ɨ ŋ ¹¹	ˀb l u ŋ ¹¹
ɲ̊ ɔ ʔ̚ ⁵¹	kʰ r ɔ t ⁵¹
m i ⁵⁵	m i ⁵⁵
k ə a ⁰	k ə ⁰
cʰ ə ⁵⁵	cʰ ə ŋ ⁵⁵
k ə a	k ə ⁰
r a ⁵⁵	t r e ⁵⁵
b ɔ ŋ ⁵⁵	b ɔ ŋ ⁵⁵
kʰ w i ⁵¹	kʰ w i t ⁵¹
kʰ l i ³³	kʰ l i ʔ ⁵¹
ˀb a ŋ ¹¹	ˀb a ŋ ¹¹
ɟ a ¹¹	ɟ a ¹¹
m ɛ ʔ̚ ⁵¹	m ɛ ʔ̚ ⁵¹
m i ɴ ⁵⁵	m i n ⁵⁵
r ə ⁵⁵	r ɔ ⁵⁵
ʔ a m ¹¹	ʔ a m ¹¹
p l̥ ə ŋ ¹¹	p l ɔ ŋ ¹¹
b r a ⁵⁵	b r a ⁵⁵
l o ŋ ¹¹	l o ŋ ¹¹
k i ⁵⁵	k i ⁵⁵
ˀb w a ⁵⁵	ˀb w w a ⁵⁵
k ə ⁵⁵	k ɨ ⁵⁵
ˀb a ⁵⁵	ˀb a ⁵⁵
tʰ ɛ ŋ ⁵⁵	tʰ ɛ ŋ ⁵⁵
ŋ j i ʔ̚ ⁵¹	ŋ j a ʔ̚ ⁵¹
p l e ⁵⁵	p l e ⁵⁵
k ə ʔ̚ ⁵⁵	g a ŋ ⁵⁵
p l a ¹¹	p l a ¹¹
cʰ a ⁵⁵	cʰ a ⁵⁵
ɲ̊ ə a	p ə ⁰
s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
l ei ¹¹	l̥ i ¹¹
tʰ ə ŋ ⁵⁵	tʰ ə ɴ ⁵⁵
m l ɔ ⁵⁵	m l ɔ ɴ ⁵⁵
pʰ ou ⁵⁵	pʰ ou ⁵⁵
l̥ ɛ m ¹¹	l̥ ɛ m ¹¹
k u ⁵⁵	k u ⁵⁵
kʰ i ⁵⁵	kʰ ei ⁵⁵
t ə ¹¹	t ə ʔ̚ ⁰
l a ¹¹	l ɛ ¹¹
tʰ ə ʔ̚ ⁵⁵	tʰ u ʔ̚ ⁵¹
m ə ŋ ¹¹	m ə ŋ ¹¹
kʰ i ʔ̚ ⁵¹	kʰ i ʔ̚ ⁵¹
l u ⁵⁵	l u ⁵⁵
r e ¹¹	r e ¹¹
kʰ a ⁵⁵	kʰ a ɴ ⁵⁵
ʔ̚ ɔ ⁵⁵	ʔ ɔ ⁵⁵
ɟ i ʔ̚ ⁵¹	c w i k̚ ⁵¹
pʰ ɔ ʔ̚ ⁵¹	pʰ ɔ ʔ̚ ⁵¹
cʰ a ¹¹	cʰ a ɴ ¹¹
d ɨ m ⁵⁵	d ɨ m ⁵⁵
ˀb l a ⁵⁵	p l a ⁵⁵
k l̥ a ⁵⁵	k l a ⁵⁵
ɲ̊ a ʔ̚ ⁵¹	m̥ ɛ ʔ̚ ⁵¹
pʰ w i ⁵⁵	pʰ w i ⁵⁵
tʰ u ⁵⁵	tʰ u ⁵⁵
a ə ⁰	k ə ⁰
d a ʔ ⁵¹	d a ʔ̚ ⁵¹
ʔ e ŋ ⁵⁵	ʔ e ŋ ⁵⁵
pʰ ɔ ⁵⁵	pʰ ɔ ⁵⁵
l w i ⁵¹	l̥ w i t̚ ⁵⁵
s w u m ¹¹	s u n ¹¹
m a ⁵⁵	m̥ a ⁵⁵
m e ¹¹	m̥ e ¹¹
ˀb o ʔ̚ ⁵¹	ˀb o ʔ̚ ⁵¹
b r e ⁵⁵	b r e ⁵⁵
l a ʔ̚ ⁵¹	l a ʔ̚ ⁵¹
m ɨ ¹¹	m ɨ ¹¹
kʰ l ei ⁵⁵	kʰ l ei ⁵⁵
ɲ̊ ou ⁵⁵	kʰ r ou ⁵⁵
l i ¹¹	l̥ ai ¹¹
n a ¹¹	n a ¹¹
k l o ŋ ¹¹	k l ə ŋ ¹¹
tʰ w a ¹¹	tʰ w a ɴ ¹¹
ɲ̊ w ɛ ¹¹	ˀd w ɛ ¹¹
kʰ a ¹¹	kʰ a ¹¹
kʰ u ¹¹	kʰ u ¹¹
l o ⁵⁵	l o ⁵⁵
cʰ w ɛ ¹¹	cʰ w ɛ ¹¹
s a ⁵⁵	s a ɴ ⁵⁵
a ə ʔ̚ ⁰	k ə ʔ̚ ⁰
n a ¹¹	n̥ a ¹¹
tʰ a ⁵⁵	tʰ a ⁵⁵
l̥ ei ⁵⁵	l ei ⁵⁵
d ɔ ŋ ¹¹	d ɔ ŋ ¹¹
m i ɴ ⁵⁵	ˀm i n ⁵⁵
ʔ ə ŋ ⁵⁵	ʔ ə ŋ ⁵⁵
s r ei ¹¹	s r ei ¹¹
b i ʔ̚ ⁵¹	p i ʔ̚ ⁵¹
ʔ e ¹¹	ʔ e ¹¹
p ə ¹¹	s ə ⁰
ˀb w ɛ ⁵⁵	p w ɛ ⁵⁵
pʰ a ʔ̚ ⁵¹	p a ʔ̚ ⁵¹
b ə ʔ̚ ⁰	b ə ʔ̚ ⁰
cʰ ɨ m ⁵⁵	cʰ ɨ m ⁵⁵
pʰ r ɔ ⁵⁵	pʰ r ɔ ⁵⁵
k l ¹¹ ⁵⁵	k l ɛ ⁵⁵
s o ⁵⁵	s o ⁵⁵
ʔ a ɴ ⁵⁵	ʔ a ɴ ⁵⁵
kʰ a ʔ̚ ⁵¹	k j a ʔ̚ ⁵¹
m ə ¹¹	m̥ ɨ ¹¹
kʰ i ¹¹	kʰ ei ¹¹
n̥ a ¹¹	n̥ ɔ ɴ ¹¹
kʰ ə ʔ̚ ⁵¹	kʰ u k̚ ⁵¹
ŋ w i ¹¹	ŋ w i ¹¹
k ə ⁰	g ə ⁰
s w a ʔ̚ ⁵¹	s w a ʔ̚ ⁵¹
s o ʔ̚ ¹¹	s o ¹¹
kʰ o ¹¹	kʰ u ¹¹
b r i ʔ̚ ⁵¹	b r e ʔ̚ ⁵¹
cʰ a ⁵⁵	c a ⁵⁵
m a ⁵⁵	m̥ a ɴ ⁵⁵
pʰ ou ¹¹	pʰ ə ¹¹
n e ŋ ¹¹	n̥ e ŋ ¹¹
p ə ʔ̚ ⁵¹	p ə ʔ̚ ⁰
k a ⁵⁵	s ə ⁰
ɲ̊ ou ⁵⁵	ˀd ə ⁵⁵
r w i ¹¹	r w i ¹¹
ɲ̊ ə ⁰	d ə ŋ ⁵⁵
b r a ¹¹	b r a ¹¹
tʰ w i ¹¹	tʰ w i ¹¹
d ə ŋ ¹¹	d ə ŋ ¹¹
tʰ o ¹¹	tʰ ə ¹¹
d e ⁵⁵	d e ɴ ⁵⁵
ˀb ɨ ⁵⁵	ˀb ə ⁵⁵
w a ⁵⁵	g w a ⁵⁵
m i ⁵⁵	m̥ ei ⁵⁵
l̥ i m ¹¹	l i n ¹¹
l a ŋ ⁵⁵	l a ŋ ⁵⁵
cʰ a ¹¹	cʰ a ¹¹
b l i ʔ̚ ⁵¹	b l e ʔ ⁵¹
ɲ̊ a ⁵⁵	ˀd a ⁵⁵
r w ə ŋ ⁵⁵	r̥ u n ⁵⁵
tʰ o ¹¹	tʰ u ¹¹
m ɨ m ⁵⁵	m w ɨ ɴ ⁵⁵
b l ɛ ʔ̚ ⁵¹	b l ɛ ʔ̚ ⁵¹
tʰ ə ¹¹	tʰ u ¹¹
kʰ a ŋ ¹¹	kʰ a ŋ ¹¹
r ɛ ʔ ⁵¹	j ɛ ʔ ⁵¹
kʰ w i ¹¹	kʰ w i ¹¹
k ə ʔ ⁵¹	k ə ʔ̚ ⁵¹
tʰ a ŋ ¹¹	tʰ a ŋ ¹¹
l o ⁵⁵	l̥ o ⁵⁵
ɲ̊ ei ⁵⁵	ˀd ei ⁵⁵
c ə ŋ ⁵⁵	c ə ŋ ⁵⁵
ɲ̊ ¹¹ ¹¹	ˀd ə ŋ ¹¹
r ə m ¹¹	j ɨ m ¹¹
m e ¹¹	m e ¹¹
ɲ̊ i ʔ̚ ¹¹	n ei ¹¹
l̥ o ʔ̚ ⁵¹	l o ʔ̚ ⁵¹
kʰ a ¹¹	kʰ a ¹¹
d ou ¹¹	d ou ¹¹
j o ⁵⁵	j o ⁵⁵
r w i ʔ̚ ³³	r̥ w i ʔ̚ ⁵¹
ɲ̊ a ¹¹	ˀd ɛ ¹¹
ɲ̊ e ⁵⁵	ˀd e ⁵⁵
s w i ¹¹	s w i ¹¹
n̥ ei ⁵⁵	n ei ⁵⁵
n u ¹¹	n u ¹¹
tʰ w ɨ m ¹¹	tʰ u ɴ ¹¹
d ɔ ¹¹	d ə ¹¹
r ⁵⁵ ʔ̚ ⁵¹	r e ʔ̚ ⁵¹
kʰ o ¹¹	kʰ o ¹¹
k ə ⁰	k ə ⁰
s ei ⁵⁵	s ei ⁵⁵
cʰ w ə m ¹¹	cʰ u ɴ ¹¹
ʔ ɛ m ¹¹	ʔ ɛ ɴ ¹¹
a ə ʔ̚ a	k ə ʔ ⁰
pʰ ⁵⁵ ʔ̚ ⁵¹	pʰ e ʔ̚ ⁵¹
j a ⁰	j ə ⁰
s a ¹¹	s a ¹¹
ɲ̊ e ¹¹	ˀd e ¹¹
tʰ ɔ ʔ̚ ⁵¹	tʰ ɔ ʔ̚ ⁵¹
s ə ŋ ⁵⁵	s ə ŋ ⁵⁵
l̥ a ⁵⁵	l a ⁵⁵
w i ⁵⁵	w i ⁵⁵
ɲ̊ a a	ɲ̊ au ⁵⁵
ʔ w i ¹¹	ʔ w i ¹¹
ɲ̊ i ʔ̚ ⁵¹	ˀd e ʔ̚ ⁵¹
k l ə ʔ ⁵¹	k l ə ʔ̚ ⁵¹
n e ⁵⁵	n̥ e ⁵⁵
c e ¹¹	c e ¹¹
ʔ a ⁵⁵	ʔ a ⁵⁵
ɲ̊ o ¹¹	ˀd o ¹¹
w a t̚ ⁵¹	k w a t̚ ⁵¹
cʰ ei ¹¹	cʰ ei ¹¹
l o ŋ ¹¹	l̥ o ŋ ¹¹
kʰ w au ⁵⁵	kʰ w au ⁵⁵
ˀb i ¹¹	ˀb i ¹¹
n̥ ə ʔ̚ ⁵¹	n ə ʔ ⁵¹
ɲ̊ a ⁵⁵	ŋ̊ a ⁵⁵
ʔ ɛ ɴ ¹¹	ʔ j ɛ n ¹¹
k a a a	k o t ⁵⁵
kʰ l o ¹¹	kʰ l o ¹¹
cʰ ei ⁵⁵	cʰ ei ⁵⁵
s i ʔ̚ ⁵¹	s i ʔ ⁵¹
kʰ r a ¹¹	g r a ¹¹
j ou ¹¹	j ou ¹¹
m a ŋ ¹¹	m a ŋ ¹¹
a a t̚ ⁵¹	h a t̚ ⁵¹
cʰ r i ⁵¹	kʰ r w i t ⁵¹
s ei ¹¹	s ei ¹¹
l a ¹¹	l̥ a ¹¹
